tid,seat_no,price,isBooked,date
719,71582,310,0,1946-11-15
562,8581,771,1,1915-08-07
796,88576,462,0,1959-08-10
689,32137,933,1,2018-08-07
818,66837,364,1,1944-11-06
437,9258,454,0,2019-07-24
416,50896,906,0,1943-04-24
941,69789,654,0,1947-11-15
863,93435,654,1,1934-03-09
352,30342,723,0,1974-03-03
782,99927,780,0,1962-04-08
703,3490,752,0,1939-11-25
375,89386,581,0,1998-04-16
979,91090,651,1,1965-06-21
939,9645,633,1,2014-05-11
588,76743,520,0,1927-12-30
755,74159,251,1,1988-05-06
717,89887,353,1,1984-03-27
631,43610,311,0,1992-08-09
563,49452,460,1,1929-04-11
370,76673,585,1,1971-11-06
953,9125,742,0,1985-05-30
128,70920,267,0,1942-11-08
559,1136,491,1,1941-10-09
206,73030,242,1,1968-08-10
273,98024,376,1,1980-08-25
425,3844,337,0,1945-12-19
480,50262,570,0,1938-12-13
436,69091,523,0,2017-09-23
539,14081,367,0,1937-04-03
994,95563,205,1,2013-07-23
412,44875,811,0,1978-03-25
314,55462,712,0,1997-11-19
850,14054,415,1,2011-06-14
936,67489,709,0,1918-07-31
774,82614,469,1,1914-12-08
106,58471,646,1,1922-06-15
315,25396,592,0,1920-06-18
171,69106,342,1,1953-05-01
732,36391,889,1,1971-06-01
633,49685,607,0,1982-10-25
683,1296,957,0,1912-04-20
355,8247,249,0,1998-10-17
817,44250,851,0,1965-04-01
298,393,788,0,1973-09-21
288,58188,665,1,2009-04-15
169,41112,240,0,1981-03-18
234,31624,476,1,1935-04-01
628,70213,465,1,1959-07-18
668,49731,510,1,1904-01-17
792,58052,445,1,2009-04-06
961,94947,858,0,1970-01-03
863,15217,518,1,1990-04-30
996,7113,241,1,1927-01-26
373,3130,209,0,1909-12-28
775,61657,285,0,1936-04-15
408,52643,955,1,1902-05-25
611,41043,340,0,1966-08-04
930,64037,273,1,1922-05-27
836,22576,512,0,1945-01-26
719,95233,697,0,1966-01-27
976,70110,334,0,1973-07-17
734,25785,898,0,1942-04-06
469,50700,355,1,1901-10-19
247,19289,263,1,1993-07-23
364,50673,615,0,2012-08-11
537,50364,738,1,1970-11-13
173,49680,263,1,1924-05-19
734,3839,482,1,1971-06-28
881,3811,560,0,1906-02-08
636,47719,338,1,1953-12-04
163,91498,632,0,1979-09-11
748,35181,225,0,1998-10-17
513,48769,536,0,2005-03-26
233,31698,619,1,2014-03-28
164,80577,878,0,2014-07-03
772,92540,276,0,1987-02-08
876,13035,441,0,2008-04-05
636,22728,904,0,2018-01-09
873,51602,811,1,1918-11-29
103,90041,267,0,1967-10-07
941,14255,527,1,1957-12-11
205,25496,447,0,1984-10-13
650,62343,810,0,1933-08-16
182,4735,908,0,1906-11-26
552,56512,749,0,1987-05-29
171,94559,724,1,1937-10-30
501,18893,793,0,1959-11-22
496,12054,669,0,2005-09-19
763,29903,426,1,1917-12-01
237,66820,297,0,2012-05-16
608,70162,635,1,1930-05-03
793,43758,254,1,2002-10-30
261,91794,930,1,1997-08-16
392,37083,493,0,1959-10-09
590,62268,551,1,1970-09-28
715,83965,287,1,1915-05-24
852,47416,670,0,1974-11-24
846,47692,592,0,1932-09-11
698,44746,657,0,1921-03-27
696,45933,692,0,1940-01-15
390,84714,876,0,1925-01-17
960,99769,224,1,1950-12-05
497,62259,231,1,1974-03-18
530,42147,906,0,1904-01-28
182,81659,415,1,1930-11-21
120,61936,792,0,2004-09-10
967,90234,859,0,1903-04-15
707,21782,643,0,2015-11-19
974,31232,263,1,1984-04-29
999,9222,499,1,2002-01-24
280,45601,309,1,1903-08-24
141,75822,393,0,1952-04-24
536,38921,937,1,1942-12-17
145,85289,908,0,1986-04-02
707,17850,542,1,1944-02-06
636,836,229,0,1948-03-23
433,42493,439,1,1945-01-10
487,83331,662,0,1920-03-03
780,61010,639,0,1951-06-28
455,21951,459,0,1960-12-03
772,88357,707,1,1978-04-27
162,13028,974,0,1944-09-28
698,54197,413,0,1951-01-29
598,14546,529,1,1901-09-30
604,81536,523,0,1902-09-12
655,98300,249,0,1965-04-04
286,88314,764,0,1970-10-09
799,13863,929,0,1969-05-26
306,19568,374,1,1995-11-19
682,81513,887,0,1967-04-27
696,94354,841,1,1916-11-01
889,52698,925,1,1933-08-14
333,52535,535,1,1911-10-07
152,98670,347,0,1911-12-16
936,58600,823,1,1966-07-20
780,27220,649,1,1964-01-20
902,37882,681,1,1929-05-16
225,68576,628,1,1923-08-06
581,40406,909,0,2009-12-23
943,2988,331,1,2015-11-28
789,88430,296,1,1977-06-13
346,99799,830,1,1940-07-23
690,89496,715,0,2012-09-28
598,27806,995,0,1966-03-16
342,54348,806,1,1989-08-05
760,91357,580,0,1923-08-27
708,537,625,1,2000-07-03
638,37516,256,1,1977-04-16
523,34021,883,0,1974-08-01
335,33450,931,0,2011-04-20
113,3822,772,0,1922-10-02
608,45275,474,0,1924-01-26
426,895,795,0,1989-04-25
600,2807,519,0,2007-02-26
806,73855,649,1,1966-05-24
848,15086,680,0,1953-12-06
244,76579,251,0,1923-12-05
640,87840,830,1,1918-01-21
195,9759,709,1,1959-09-26
666,72031,834,1,2004-03-05
662,18529,209,0,1934-04-24
363,7402,967,0,1979-03-25
810,12469,262,1,1992-03-18
994,385,698,0,1919-04-01
272,75862,639,0,1991-06-24
219,96284,429,1,2018-05-15
275,65248,564,1,1933-03-01
907,52730,459,0,1905-07-16
538,1526,800,0,1920-12-17
783,41341,745,1,1995-03-25
775,64230,898,0,1967-02-25
537,89087,419,1,1985-08-21
659,120,920,1,1968-03-04
362,77358,469,0,1974-07-08
342,94914,365,0,2005-07-03
204,3306,665,0,2004-04-10
970,12628,384,1,1926-04-06
722,82333,542,0,1920-10-26
949,64571,975,1,1930-05-20
162,6926,554,1,1951-11-16
978,26881,911,0,1916-01-12
571,36410,217,1,1925-09-16
109,15692,449,1,1980-10-28
127,25478,210,1,2014-12-09
980,38657,654,0,2006-10-30
731,28090,1000,0,1922-10-22
737,4983,889,0,1956-06-27
186,68861,650,1,2007-09-03
705,26595,285,0,1909-10-09
847,11818,836,1,1940-02-03
400,68624,806,1,1998-02-22
141,23442,984,0,1915-03-18
100,14238,236,1,1969-11-13
359,91611,339,0,1934-12-08
119,63399,877,0,1915-07-25
896,50841,759,0,1985-04-09
387,96211,600,0,1976-02-21
159,85622,332,0,1906-01-24
998,69532,877,0,1914-09-27
412,87871,343,1,1975-08-24
928,43292,482,1,1996-12-23
191,447,870,0,1969-08-31
516,66997,977,0,1933-01-05
701,62998,672,1,1941-05-08
265,59928,503,0,1995-03-18
296,22155,490,1,1967-09-20
661,78655,275,1,1962-10-30
663,32421,667,1,2012-09-20
147,32065,895,0,1988-03-07
973,8750,409,1,1928-02-12
579,80948,628,0,1983-08-08
838,5049,775,1,1990-04-19
553,55690,381,1,1981-12-11
518,75195,428,1,1988-07-21
215,67931,999,0,1983-09-27
658,12975,982,1,1978-04-07
492,51812,724,0,1991-09-10
418,28281,419,1,1919-01-01
515,59478,201,0,1921-05-16
900,47301,277,1,1963-05-08
684,77465,348,1,1980-09-06
903,52287,468,1,1977-07-07
359,95539,611,0,1973-01-05
475,24307,948,0,1934-06-19
662,25427,441,0,2006-04-27
757,55158,355,0,2018-04-17
764,43557,532,0,1911-10-04
826,37858,306,1,1937-11-22
478,7961,496,1,1976-03-16
749,68408,484,0,2017-06-22
716,15128,220,1,1977-02-22
358,67885,436,0,1989-05-11
474,86389,829,0,1984-09-21
516,96535,570,1,1920-08-08
882,61284,475,0,1938-06-15
338,34223,710,1,1938-04-03
948,74653,695,1,1982-10-02
901,76281,416,0,1986-10-24
555,37987,571,0,1946-07-11
699,32534,762,0,1955-12-19
169,31072,367,0,1986-07-24
116,10008,690,0,1974-04-07
999,80000,325,1,1972-10-16
743,69155,855,0,1903-01-22
575,12934,640,0,1973-05-08
257,44516,667,0,1947-12-03
477,55857,815,0,1985-05-13
324,8701,711,0,1954-12-16
648,19054,985,0,2012-11-30
767,20891,551,1,2016-07-21
291,41030,377,0,2019-07-20
446,78006,353,1,1925-07-29
748,53218,896,1,1996-05-14
554,43933,303,1,1992-10-25
680,18988,901,1,1966-10-09
401,61327,470,1,1950-09-23
734,38672,285,0,2007-04-09
190,46605,458,1,1994-10-28
261,24027,296,1,1994-01-01
765,95506,917,1,1934-09-29
141,61246,631,0,1943-01-03
795,55552,448,0,1968-05-14
338,2600,239,0,1928-05-25
867,60128,979,1,1919-03-20
697,6316,918,0,1939-01-10
692,32970,472,0,1981-11-19
292,81021,879,1,1997-12-24
649,77598,766,1,1908-11-14
693,65249,796,1,2002-05-28
831,29123,993,0,2018-05-30
389,23116,844,0,1985-01-10
247,79539,796,0,1925-11-25
181,99823,282,0,1919-04-07
173,56399,525,0,1931-01-18
240,56513,914,0,2012-12-30
116,34470,977,0,1952-06-04
702,1345,657,1,1993-09-03
127,57523,542,1,1961-02-25
313,84256,226,0,1971-02-28
655,28149,769,1,1968-08-28
341,10733,995,0,1926-01-26
122,10770,449,1,1975-04-26
520,10898,788,0,1909-04-07
184,14649,931,1,1955-04-02
638,4644,755,1,2011-09-16
272,23254,994,0,2000-11-12
588,26674,597,0,1995-10-08
484,94084,448,1,1956-02-27
234,63584,946,0,1900-06-25
302,2187,457,0,2015-07-24
132,8770,426,1,1963-03-20
253,3379,425,1,2017-01-06
401,64229,557,1,2009-07-16
346,29223,928,1,1900-08-25
618,37049,453,1,1992-10-08
410,28859,531,1,1958-10-21
833,3712,988,1,1964-12-11
855,78192,616,0,1954-04-13
617,11719,971,0,1954-09-19
595,56148,643,1,1990-07-08
614,4526,357,1,2000-04-10
996,98272,474,0,2018-01-25
366,27980,291,1,1988-04-03
530,33343,620,0,2019-09-13
416,72396,903,0,2005-02-27
171,76595,786,0,1914-09-20
987,31860,826,0,1937-07-12
894,7478,864,1,1948-07-11
325,73990,838,1,2015-10-02
317,56862,632,0,1950-01-30
533,1895,806,1,1979-01-13
713,72421,592,1,1917-04-19
295,14982,782,1,1900-11-26
793,29672,431,1,1986-09-20
947,82588,945,1,1967-11-30
716,73632,306,1,1918-04-07
566,4947,444,0,1907-09-11
471,43146,977,1,1964-11-01
312,60402,695,1,1916-03-24
590,45521,816,1,1912-07-05
633,82271,552,0,1908-05-23
457,2692,370,1,1935-06-28
770,18512,446,1,1980-05-06
645,52175,669,1,1900-10-17
476,50719,952,1,1968-03-12
976,86845,219,1,1990-02-23
504,90349,388,1,2010-11-03
783,51763,528,0,1984-05-31
610,16738,741,0,1934-06-09
466,61335,942,0,1924-12-19
457,99753,436,0,1927-01-28
515,25554,848,1,1983-07-01
345,58515,796,0,2013-06-12
172,65271,329,1,2009-06-17
895,46315,355,0,1925-12-01
620,54404,433,1,2011-01-02
872,59757,549,0,2006-02-22
972,98736,727,0,1981-10-27
721,67604,228,1,1911-06-16
132,8466,999,0,1945-12-27
460,20341,770,1,1985-08-11
835,31620,352,1,1966-10-09
943,34990,620,1,2013-07-24
704,92277,427,1,1979-11-08
939,99222,307,0,1920-01-11
790,68690,847,0,2018-11-14
340,79918,603,0,2009-04-21
864,51846,592,0,1982-04-28
589,26954,472,1,2002-06-03
725,18083,727,1,1981-07-02
154,80910,632,1,1900-02-24
239,23708,398,0,1976-03-31
681,39622,743,0,1902-10-30
284,93003,974,1,1997-08-01
595,4747,547,0,2010-12-27
426,39618,357,1,1992-11-20
698,13204,790,1,1910-03-06
762,12654,907,1,1972-03-04
777,42726,883,1,1967-03-02
763,85440,407,0,1960-04-16
556,84850,974,0,1959-08-20
828,35490,498,1,1967-04-22
129,84416,409,1,2014-11-18
896,92177,852,1,1994-06-19
969,29740,931,1,1997-03-25
135,97014,547,0,1959-10-28
209,51352,556,0,1951-07-18
821,96111,768,0,1981-04-22
766,54004,951,0,2001-06-16
908,64098,406,0,1980-04-13
298,63959,348,1,1994-11-15
516,62166,701,0,1925-10-19
141,82196,318,0,1995-03-29
895,73701,862,1,2018-11-10
393,35010,759,0,2017-10-05
504,12986,323,0,1942-11-04
363,82928,326,0,2019-03-12
950,77881,343,0,1953-04-05
115,36514,855,1,2010-02-22
974,93834,454,1,1993-04-07
692,83683,581,0,1942-07-29
967,19431,223,0,2002-12-23
587,39059,963,1,1900-11-30
397,27759,336,1,1904-01-25
396,4758,763,0,2015-02-04
887,23122,715,0,2011-01-02
854,73336,319,1,1964-03-12
290,41479,764,1,1945-01-19
973,30317,568,0,1965-03-15
228,84340,498,0,1974-09-03
344,50303,877,0,1921-04-28
633,42119,763,1,1926-04-22
928,90703,589,1,2006-11-04
671,73876,505,1,2018-11-29
538,33694,621,1,1973-05-27
622,25521,553,0,1929-10-11
496,54826,377,1,1958-08-28
127,34577,511,0,2019-04-09
643,69997,913,1,1985-11-06
619,23690,394,1,1939-06-21
920,89309,370,1,1907-11-17
623,62318,471,1,1967-03-10
193,55194,592,0,1927-12-30
128,85716,927,0,1944-08-06
914,71072,1000,1,1979-11-16
231,45360,621,0,1934-12-03
250,49125,536,0,1943-03-20
494,14486,481,1,1979-08-04
431,65312,285,0,1921-03-20
901,89491,770,0,1978-11-18
393,14645,979,0,1929-08-18
245,93139,222,1,1906-11-27
332,11566,744,1,1952-09-30
347,60441,496,0,1935-10-07
469,92259,225,0,1991-10-12
610,75975,272,0,1994-07-05
838,3842,433,0,1967-01-09
380,76976,440,0,1967-11-05
321,68048,299,1,1979-07-18
467,55129,828,0,1997-03-25
648,5940,545,0,2004-12-19
372,14814,608,0,1988-05-11
611,92441,907,0,1900-06-12
602,54364,482,1,1960-07-03
932,14219,538,0,1952-05-14
120,51142,266,0,1959-12-15
699,13028,798,1,1912-07-26
299,98857,370,1,1945-02-11
431,63460,565,0,2006-08-25
831,6184,637,1,1975-01-28
488,81665,426,1,1920-08-18
976,60344,344,0,1902-08-08
404,47703,430,1,1901-10-19
412,46526,766,1,1978-11-27
796,7387,319,1,1989-07-08
809,5846,351,1,1921-03-22
301,55359,284,0,1981-03-08
829,23572,669,1,1921-01-18
686,84807,387,1,1924-03-08
733,44716,232,0,2004-12-01
113,67794,576,1,1917-08-04
626,3084,377,0,1987-05-02
354,2149,524,0,1987-02-08
708,65465,906,1,1988-10-20
981,10805,465,0,1959-09-04
452,69515,231,0,1992-08-29
762,54428,250,1,2010-01-07
924,66086,711,0,1978-12-15
795,44830,885,0,1974-12-22
939,23891,565,1,2008-03-14
908,87527,920,0,1962-08-17
322,11258,273,0,1903-07-29
830,32292,230,0,1976-10-21
367,29441,484,1,2003-10-11
333,26523,619,0,2005-10-06
644,51970,485,0,1958-08-17
356,8607,844,1,1919-04-03
478,68230,374,1,1998-12-03
310,14001,214,1,1930-08-31
349,63195,758,1,1940-10-07
869,70487,303,1,1993-12-23
959,99749,424,0,2007-10-24
376,46334,790,0,1985-12-23
172,97561,231,0,1902-02-02
509,27561,773,1,1952-03-16
321,81275,443,0,1957-05-06
845,73507,437,1,1903-11-05
867,72783,835,1,1962-06-11
117,32909,747,0,2016-11-02
871,75010,609,0,1961-06-06
862,99407,335,0,1926-11-18
440,68980,619,0,1913-07-22
249,14648,762,0,1951-11-30
515,21232,847,1,1933-07-29
541,19204,322,1,1917-01-05
750,6017,349,0,1964-02-01
518,25716,615,0,2004-05-16
769,74605,880,0,1934-12-31
692,82274,376,0,2003-03-20
689,76251,847,0,1940-06-28
903,65569,371,0,1977-12-22
970,92683,747,1,1932-08-03
229,20435,718,0,1991-09-16
467,40874,854,1,2019-03-10
164,9057,667,1,1968-02-02
428,32552,285,0,1942-01-06
226,36361,247,0,1974-02-22
369,3827,548,1,1994-11-14
963,5869,223,0,1928-08-08
670,13061,754,0,1913-10-19
323,9747,957,0,1979-01-25
971,16443,286,0,1991-09-27
229,58986,639,1,1955-01-15
160,33308,709,1,1978-09-17
945,2195,838,0,1993-11-27
840,83256,526,0,1925-09-16
980,93651,313,0,1912-01-04
386,19355,803,1,1977-03-31
436,76463,447,0,1977-03-31
698,43844,493,1,1930-08-28
272,81021,304,1,2010-06-21
543,72483,609,0,1961-02-22
865,36613,716,0,2009-10-10
153,55934,470,0,2018-02-09
887,51053,658,1,1971-10-07
387,22725,372,1,1902-10-14
236,37430,546,0,1952-09-26
859,42210,601,0,2014-04-17
376,6822,870,1,1993-05-08
464,4285,835,1,1989-12-10
842,82551,383,1,1989-07-02
689,18691,703,1,1938-07-22
625,61662,712,0,1937-10-15
145,1394,640,0,1937-08-13
859,6665,231,0,1972-01-12
762,11784,400,1,1977-07-09
532,5193,906,0,2013-01-06
627,53683,320,0,1934-07-23
377,90393,265,1,1912-06-14
796,80340,642,1,1945-08-15
245,58168,769,1,2000-09-03
939,28955,351,1,1969-11-02
780,82432,707,0,1995-01-30
828,43610,566,0,1915-03-13
863,61673,680,1,1964-12-01
177,13319,896,1,1914-08-22
227,4494,298,1,1984-07-16
166,53592,276,1,1980-03-02
755,67044,774,0,1986-01-05
308,77242,337,1,1912-10-05
267,11829,894,0,1987-06-29
127,4689,724,0,1982-04-30
276,14182,797,1,2014-09-29
456,55503,634,1,1915-01-04
324,43826,457,1,1966-06-23
794,58721,610,0,1920-04-01
158,22233,1000,0,1942-07-28
277,14425,621,0,2012-01-22
629,95802,215,1,1969-08-16
295,7651,816,0,1905-05-22
383,16467,510,1,1962-04-30
856,32450,898,1,1937-03-26
653,34750,827,1,1951-05-18
439,5809,660,0,1938-12-27
217,10024,635,1,1979-10-18
946,8729,650,0,1971-09-06
846,43538,225,0,1959-07-02
442,34070,677,0,1948-12-11
279,58028,923,0,1990-08-09
267,37167,803,1,2003-04-01
345,33679,752,0,2010-07-29
913,75740,262,1,1968-06-30
880,30552,970,1,1920-04-05
320,62226,212,0,2019-02-16
762,4200,293,1,1955-08-26
871,66756,844,0,1969-08-26
465,10521,449,1,2012-10-21
272,86975,903,0,1928-05-23
115,28288,376,0,2007-01-18
372,25576,204,1,1919-09-14
729,78198,303,0,1933-06-11
462,98893,689,1,2002-03-01
808,58250,330,0,1904-12-29
181,21686,787,1,2012-04-16
173,5238,827,1,1925-01-24
456,54552,673,1,1932-07-09
442,27446,858,1,2012-12-13
549,28719,719,1,1964-12-28
832,96658,968,0,1965-09-20
699,15518,494,1,1992-11-14
664,61166,442,0,2004-03-13
802,55515,660,1,1974-11-07
616,22637,751,1,1907-02-18
445,70301,355,0,1969-06-27
390,40837,727,1,1931-04-15
265,41141,395,1,1921-05-21
798,23006,469,0,1943-09-29
110,96810,649,1,1962-10-21
788,18418,448,0,1937-06-28
582,6431,496,1,1980-06-21
1000,42011,821,1,1916-07-02
726,93080,224,0,2001-12-26
926,43599,200,1,1980-08-27
413,30918,984,0,1979-08-21
220,3401,400,1,1924-05-15
939,34679,827,0,1930-03-22
200,48382,375,0,1914-02-16
983,65169,784,0,2012-03-18
910,33533,944,1,1911-10-02
193,76898,458,0,1960-10-20
116,8618,902,0,1903-06-20
296,72653,380,0,1911-08-18
229,46169,230,0,1921-06-16
108,38198,363,1,2015-03-19
287,69376,693,0,1967-04-13
224,81382,591,0,1937-06-05
839,30012,699,0,1995-01-23
143,66739,881,1,1942-12-05
294,65767,376,0,2009-03-12
163,90178,560,1,1937-05-23
820,8351,395,0,2014-08-20
605,61728,223,1,1930-03-12
238,75926,944,1,1961-08-26
411,20914,449,0,1973-01-15
750,59989,866,1,1902-10-09
170,48669,668,1,1961-03-20
512,61646,837,0,1911-10-12
229,90710,223,0,2003-10-22
308,54377,490,1,1950-07-19
412,55437,480,1,1927-06-08
891,55762,677,0,1943-02-19
375,40751,333,0,1950-01-17
108,20154,611,1,1923-04-06
104,94577,531,1,1919-03-17
489,8915,620,1,2017-09-16
605,59388,898,1,2015-07-20
893,65766,765,1,1974-10-19
246,1709,830,0,1947-03-15
658,41497,829,0,1966-03-30
331,20892,237,0,1929-02-21
979,83187,672,1,2006-02-08
844,39375,935,0,1951-10-25
552,14910,991,0,2017-03-15
217,77801,691,0,1985-09-12
971,94917,533,1,1933-03-26
218,7089,201,0,1903-11-23
679,761,629,0,2016-09-13
905,37553,523,1,2010-12-29
654,74506,246,0,1930-11-01
684,52907,957,0,1951-01-30
362,74119,433,0,1924-06-28
868,56550,864,0,1966-10-01
985,83317,523,1,1980-03-06
844,22735,445,1,1966-03-27
381,8533,269,0,2000-09-13
352,67988,843,0,1963-05-04
203,45802,442,1,1977-03-13
800,99911,344,0,1971-11-15
104,39799,871,1,1916-05-07
935,51278,503,1,1978-01-08
908,26175,290,0,1904-07-13
383,7753,651,1,1903-03-14
258,29802,449,0,1922-08-18
437,32361,759,0,1979-03-15
189,31575,765,1,1914-03-12
104,78869,434,0,1999-08-23
623,7368,966,0,1979-01-29
743,78416,538,1,1974-07-14
960,52654,974,0,1904-04-26
898,48857,540,0,1927-10-06
136,86086,857,1,1963-10-04
481,27331,603,1,1919-02-10
617,46234,261,1,1904-12-19
764,87476,545,0,1987-02-07
288,85011,971,1,2006-12-13
583,44208,372,1,1949-10-26
695,65249,807,1,1939-07-08
928,99824,883,0,1958-06-27
370,94097,968,0,1990-12-26
843,60657,207,1,1978-07-14
449,62512,387,1,1978-12-12
390,12385,774,1,1970-05-26
261,35686,712,0,2006-10-24
422,20321,695,0,1979-05-26
854,19661,765,0,1924-02-20
710,68625,584,1,1954-12-18
621,20685,461,0,2001-12-17
169,27741,399,0,2013-02-15
940,8226,547,1,1987-01-04
194,63777,758,1,1995-01-21
332,8502,638,1,1903-05-10
472,71382,386,1,1952-10-23
635,7508,482,0,1993-12-05
251,66730,550,0,2017-05-03
804,68851,477,1,1993-06-09
786,42499,390,0,1920-11-14
709,23297,542,1,1914-07-26
798,75944,465,0,2010-02-15
252,56653,345,0,1904-07-21
368,32254,634,0,1999-12-26
725,62582,587,0,1901-08-05
162,16172,724,0,1924-08-29
270,57268,793,1,1921-06-01
618,55528,367,0,1936-10-21
855,83601,423,0,1989-02-21
790,20412,350,1,1931-04-26
602,74497,442,1,2017-09-03
983,68716,292,1,1909-12-13
231,20419,761,1,2009-11-09
866,82643,505,1,2005-08-09
938,8493,506,1,1954-08-08
160,54535,592,1,1994-04-05
844,9303,726,0,1900-10-13
135,74699,477,1,1975-05-02
511,98709,554,0,2012-04-14
562,18234,326,0,1914-10-02
161,87017,698,0,1928-10-04
326,12332,286,0,1966-01-27
543,33100,234,1,1939-01-13
379,54088,429,0,1949-03-25
871,73039,627,0,1972-09-10
896,6423,970,0,1989-05-09
614,58529,771,0,1936-04-04
439,81250,899,1,1925-08-13
941,42260,967,0,1926-11-24
858,39083,533,1,1957-02-10
529,12541,982,1,1996-10-09
929,9032,529,0,1948-10-27
505,8872,252,0,1953-02-24
155,81413,465,0,2000-12-16
679,31200,238,0,1995-01-16
526,46050,976,1,1956-04-28
499,12812,986,0,1977-01-23
231,90043,910,0,1961-03-31
406,81036,224,1,1941-12-10
664,54283,803,1,1927-01-30
891,47266,240,0,1959-09-29
146,41923,386,1,1950-08-24
557,22971,569,0,1916-10-03
712,54963,243,0,1901-09-10
766,30424,794,0,1960-12-09
450,74350,899,1,1984-10-05
231,93438,248,0,1968-06-26
544,56328,268,1,1964-12-29
641,67556,327,1,1967-04-27
137,76934,305,0,1961-05-03
103,34528,882,1,1922-11-10
252,42649,316,1,1942-09-16
573,35091,673,0,2001-03-22
725,34905,703,1,1937-06-13
869,64223,991,0,1997-07-01
984,24093,901,1,1924-02-11
858,72255,989,1,2001-04-18
729,13826,418,1,2018-08-01
658,75480,295,1,1983-01-21
992,33291,646,1,2015-07-14
934,30278,569,0,1908-05-31
455,22541,515,1,1963-08-11
547,30641,974,1,1918-10-15
